index,text,happinness,sadness,Soledad,Ilusión,Ensoñación,Grandiosidad,Orgullo,Irritabilidad,Ansiedad,Ira,Inestabilidad,Idealización,Depresión,Desilusión,Aversión,Inseguridad,Impotencia,Vulnerabilidad,Temor,Obsesión,Compulsión,Prejuicio,Dramatización,valence,arousal,anger,fear,disgust,concreteness,imageability,context availability,valence_mean,valence_sd,arousal_mean,arousal_sd,happiness_mean,happiness_sd,anger_mean,anger_sd,sadness_mean,sadness_sd,fear_mean,fear_sd,disgust_mean,disgust_sd,concreteness_mean,concreteness_sd,imageability_mean,imageability_sd,cont_ava_mean,cont_ava_sd,max_arousal,min_arousal,max_valence,min_valence,arousal_span,valence_span,n_words,CorAro,CorVal,AbsCorAro,AbsCorVal,sigma_aro,sigma_val
205,"Contienden por morir en importuna
porfía Orestes y el focense amigo,
Niso se ofrece al rútulo enemigo,
y sigue de su teucro la fortuna.

En la fe de Damón sospecha alguna
no sufre Pitias, aunque ve el castigo,
ni rehúsa bajar Teseo contigo,
Pirotoo, fiel a la infernal laguna.

Póloux con Cástor parte el don divino,
y porque el Orco satisfecho quede,
muriendo compra la fraterna vida.

Teme vivir el joven Prenestino
faltando Caspio. Tales cosas puede
de la amistad la fuerza no vencida.

",2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.0,1.0,1.0,1.0,3.0,3.0,3.0,5.3450735294117635,1.3471323529411767,5.253014705882354,1.7477205882352942,2.4595238095238097,0.9052497106271484,1.724952380952381,0.8154509252546057,1.7894761904761907,0.8428984740495484,1.844142857142857,0.8824073129804266,1.4180303030303032,0.7089359964954247,4.11,1.5773809523809523,4.270555555555556,1.4605555555555556,5.101666666666667,1.8899999999999997,7.3,3.03,8.15,1.9,4.27,6.25,55,-0.0513,0.1775,0.0513,0.1775,38.95739971445598,39.64012622223859
206,"Pudo con diestra lira y dulce canto
bajar Orfeo a la región oscura,
y dl dolor que eternamente dura
la fuerza suspender y el triste llanto.

Del divino concento pudo tanto
la fuerza, y de su fe constante y pura,
que a recobrar su prenda mal segura
halló entrada en los reinos del espanto.

Venturoso amador, si no rompiera
el precepto fatal, y conservara
el bien que con tan largo afán conquista.

Mas ordena, ¡ay dolor!, la suerte fiera
que cuando con la dulce voz ganara,
vuelva a perder con la atrevida vista.

",2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2,3.0,1.0,1.0,1.0,2.0,2.0,2.0,5.310777777777778,1.377833333333333,5.509,1.7471111111111108,2.3750363984674325,1.0384867259418125,1.6908307790549173,0.835026879923352,1.8758384418901661,0.7917182979673426,1.8835376756066415,0.8613411405095093,1.4046040868454657,0.7777391712193242,3.887596153846154,1.6643999999999999,3.4671875,1.7224999999999997,4.6759375,1.823125,7.65,3.2199999999999998,8.25,2.0,4.430000000000001,6.25,53,0.1511,0.0858,0.1511,0.0858,40.10612538004637,38.66304581977121
207,"Del gran Pompeyo el enemigo fuerte
llega en oscura noche al pobre trecho,
do Amicas con seguro y libre pecho
ni teme daño, ni recela muerte.

Ya que llamar segunda vez advierte,
rogando deja el mal compuesto lecho;
y en frágil barca el peligroso estrecho
corta, présago de siniestra suerte.

Brama furioso el mar sintiendo el peso
que sostiene; y al tímido piloto
César anima y dice: «Rema, amigo,

y olvida el miedo de infeliz suceso;
aunque más se contrasten Euro y Noto
la fortuna de César va contigo».

",1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.759722222222222,1.2764444444444445,5.410055555555556,1.7176666666666665,2.0008139045134645,0.8424747204246581,1.8314637509850273,0.8521856015065097,2.03706658786446,0.8989296278429678,2.100669818754925,0.9280734070887762,1.5944900833896778,0.8421303504598162,4.228863636363637,1.5864843750000002,4.1274,1.459,5.0112,1.7792,7.8,2.54,8.015,1.5,5.26,6.515000000000001,58,0.1994,-0.0131,0.1994,0.0131,41.201755601229635,36.2489644913828
208,"Detén un poco la cobarde espada,
cruel Pompilio, ingrato, y considera
la justa empresa que a tu brazo espera,
y largos siglos ha de ser llorada.

¿Posible es que se ve tu mano armada
contra el gran Tulio, a quien librar debiera
en igual recompensa de la fiera
muerte, a tu ingratitud encomendada?

¡Oh cuán poco aprovecha la memoria
del recibido bien; que al obstinado
ninguna cosa de su error le muda!

Desciendo el golpe sobre la alta gloria
de la latina lengua; derribado
deja el valor y la elocuencia muda

",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3,3.0,1.0,1.0,2.0,3.0,3.0,3.0,5.027222222222222,1.3530555555555557,5.346944444444444,1.6640972222222221,2.080194307608101,0.9016829448687849,1.879404761904762,0.8844802469048648,1.9415873015873015,0.8909845838473778,1.8484920634920632,0.9052928574122403,1.4692371995820273,0.7304809150333645,4.083166666666666,1.5357142857142858,4.699,0.942,5.25,1.705,7.2,3.4,8.15,2.55,3.8000000000000003,5.6000000000000005,50,0.09,0.1057,0.09,0.1057,37.80860675294403,35.54782923865038
209,"Julia, si de la Parca el furor ciego
permitiera en tu vida más tardanza,
no viera Roma en su mayor pujanza
de las guerras domésticas el fuego;

que semejante en el piadoso ruego
a las Sabinas, la furiosa lanza
redujeras, repuesta la venganza
a paz alegre y a común sosiego.

Al detenido daño y armas fieras
tu acelerada muerte abrió camino
rota la fe, que violentada estaba.

Tú sola el istmo de estas ondas eras:
mas acabó la fuerza del destino
vida, que tantas muertes excusaba.

",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.1405,1.3585,5.526071428571428,1.7215714285714285,2.2069658119658118,0.9488525104624339,1.9925641025641028,0.9103828428850577,2.004017094017094,0.9037381680977898,2.0540170940170936,0.968240553839953,1.5483634373289545,0.7569707133014789,4.1191176470588236,1.5438333333333332,3.791428571428572,1.895,4.975714285714285,2.0907142857142857,7.8,2.28,8.45,2.01,5.52,6.4399999999999995,48,0.0708,-0.1715,0.0708,0.1715,38.28574592216176,35.614428705231255
210,"Baña llorando el ofendido lecho
de Colatino la consorte amada,
y en la tirana fuerza disculpada,
si no la voluntad, castiga el hecho.

Rompe con hierro agudo el casto pecho,
y abre camino al alma, que indignada
baja a la oscura sombra, do vengada
aun duda si su ofensa ha satisfecho.

Venció el paterno llanto endurecida,
y de su esposo el ruego, que no basta,
menospreció, con un mortal desvío.

«Ceda al debido honor la dulce vida,
que no es bien, dijo, que otra menos casta
ose vivir con el ejemplo mío.»

",1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,3.0,2.0,1.0,3.0,1.0,1.0,1.0,5.002277777777777,1.2724444444444445,5.2812777777777775,1.8092777777777778,2.1540679660169917,0.9644682647251881,1.8622976011994004,0.9047766853654471,1.9598544477761124,0.898529079346775,1.888296476761619,0.8696829759198251,1.5512725779967158,0.8026606954141675,4.202884615384615,1.6150000000000002,4.138846153846154,1.4073076923076924,5.027692307692307,1.7576923076923079,7.3,3.45,8.25,1.87,3.8499999999999996,6.38,53,-0.1264,0.1693,0.1264,0.1693,38.448282578037436,36.41713191892816
211,"La sima horrible con espanto mira
en su gran plaza Roma, y el dudoso
portento, grave al pueblo victorioso
no enseñado a temer, suspenso admira.

En tanta confusión turbado aspira
a buscar el remedio, y presuroso
consulta si de Jove poderoso
se pudiese aplacar la justa ira.

Asegura el oráculo invocado
de daño al pueblo si a la grande cueva
lo más ilustre ofrece de su gloria.

Curcio, de acero y de valor armado,
se arroja dentro; y deja con tal prueba
libre la patria, eterna tu memoria.

",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.131802325581396,1.3512209302325582,5.471104651162791,1.6121511627906977,2.2595977011494255,0.9754452095842937,1.7609601449275367,0.8331075161165842,1.7454528985507245,0.8199114095762954,1.910942028985507,0.9019066460264475,1.5383275862068966,0.7312615534853848,4.099875000000001,1.6481944444444445,4.433999999999999,1.393,5.164499999999999,1.7849999999999997,7.525,3.68,7.5525,2.01,3.845,5.5425,53,-0.2257,0.1,0.2257,0.1,39.83024307621887,37.36008486029788
212,"De la fenisa reina importunado
el teucro huésped, le contaba el duro
Estrago, que abrasó el troyano muro,
y echó por tierra el Ilion sagrado.

Contaba la traición y no esperado
engaño de Sinón falso y perjuro,
el derramado fuego, el humo oscuro,
y Anquises en su hombres reservado.

Contó la tempestad que, embravecida,
causó a sus naves lamentable daño,
y de Juno el rigor no satisfecho.

Y mientras Dido escucha enternecida
las griegas armas y el incendio extraño,
otro nuevo y mayor le abrasa el pecho.

",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.516212121212121,1.2898484848484848,5.526666666666666,1.6704545454545454,1.897892720306513,0.8714539601970464,2.0290245849297572,0.898540436976321,2.0729131317277867,0.9436517899401213,2.02919061302682,0.8711151144006191,1.7048613928329952,0.8749398541051461,4.464285714285714,1.5451923076923078,3.4587499999999998,1.56875,4.898750000000001,1.9087500000000002,7.695,3.03,7.9,1.56,4.665000000000001,6.34,48,0.1182,0.2123,0.1182,0.2123,38.289869852655976,31.28923540679122
213,"Presenta ufano a César victorioso
el tirano de Menfis inclemente
la temida cabeza, que al Oriente
tuvo al son de las armas temeroso.

No pudo dar el corazón piadoso
enjutos ojos, ni serena frente
al don funesto; mas gimió impaciente
de tal crueldad, y repitió lloroso:

«Tú, gran Pompeyo, en la fatal caída
serás ejemplo de la humana gloria;
y cierto aviso de su fin incierto.

¡Cuánto se debe a tu virtud crecida!
¡Cuán costoso en tu muerte es mi victoria!
Vivo te aborrecí, te lloro muerto».

",1,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.799166666666667,1.2479166666666668,5.505,1.6504166666666669,2.1344613910993226,0.8771650348629996,1.8953846153846154,0.8846793662053694,2.0326282051282054,0.8993695332715598,1.916816239316239,0.9013046098851524,1.517494775339603,0.6759654228196976,4.109895833333334,1.6295652173913044,3.839,1.342,4.647,1.8425,7.65,2.74,8.015,1.14,4.91,6.875000000000001,50,-0.0153,-0.1142,0.0153,0.1142,38.926228304319444,33.9352329404444
214,"Si pudo de Anfión el dulce canto
juntar las piedras del tebano muro;
si con suave lira osó seguro
bajar el Tracio al reino del espanto;

si la voz regalada pudo tanto
que abrió las puertas de diamante duro,
y un rato suspendió de aquel oscuro
lugar la pena y miserable llanto;

y si del canto la admirable fuerza
enternece los fieros animales,
si enfrena la corriente de los ríos:

¿Qué nueva pena en mi dolor se esfuerza
pues con lo que descrecen otros males
se van acrecentando más los míos?

",1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.405714285714287,1.2724999999999997,5.409857142857143,1.6864285714285716,2.366841349062311,0.9657458485452066,1.6529136418632788,0.8018698822584964,1.8107735934664249,0.7875699861719716,1.8755709316394433,0.8672317844780284,1.449462768615692,0.6953020988353513,4.480625000000002,1.5042105263157894,4.3657692307692315,1.4826923076923078,5.169615384615384,1.7692307692307696,7.65,3.03,8.25,2.0,4.620000000000001,6.25,47,0.3446,-0.1765,0.3446,0.1765,37.08811200894102,37.05971001131079
215,"No temas, ¡oh bellísimo troyano!,
viendo que, arrebatado en nuevo vuelo,
con corvas uñas te levanta al cielo
la feroz ave por el aire vano.

¿Nunca has oído el nombre soberano
del alto Olimpo, la piedad y el celo
de Júpiter, que da la pluvia la suelo
y arma con rayos la tonante mano,

a cuyas sacras aras humillado
gruesos toros ofrece el teucro en Ida,
implorando remedio a sus querellas?

El mismo soy. No al águila eres dado
en despojo; mi amor te trae, olvida
tu amada Troya y sube a mis estrella.

",1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.930487804878049,1.317621951219512,5.425792682926829,1.6421951219512194,2.106666666666666,0.9514914604531621,1.770406976744186,0.8033893516079804,1.8588372093023258,0.8865803850595851,1.8963372093023256,0.8997924821319053,1.5799122807017543,0.7688791825719512,4.348,1.5755357142857143,4.5112499999999995,1.43375,4.7543750000000005,1.85625,7.074999999999999,3.86,8.275,1.725,3.2149999999999994,6.550000000000001,55,-0.004,-0.0137,0.004,0.0137,40.238755486416665,36.5654761991802
216,"Pues ya del desengaño la luz pura
descubre el vano error de mi cuidado,
y del camino que escogí engañado,
me redice a otra senda mal segura;

¿Cómo no rompo el lazo, que en tan dura
prisión me tiene gravemente atado?
¿Por qué tardo? ¿Qué espero, sepultado
del ciego olvido en la región oscura?

¡Afrentoso temor, tarda pereza
que estorbáis la victoria al desengaño!
Ríndase a su valor vuestra porfía.

No se diga, culpando mi flaqueza;
«Al que atrevido se arrojó en su daño,
para seguir el bien faltó osadía».

",1,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2,3.0,2.0,2.0,2.0,2.0,1.0,1.0,4.7385256410256416,1.291025641025641,5.450448717948718,1.5515384615384618,2.0364914493972526,0.8665375969632058,1.9674264087468463,0.9572304747109878,2.0620175017021105,0.8910042238162739,1.9907919820577515,0.8991139822946403,1.5555799373040755,0.8325101347021477,4.118586956521739,1.6345238095238097,3.776666666666666,1.5833333333333333,4.775833333333334,1.9491666666666667,7.265000000000001,3.2199999999999998,8.15,2.01,4.045000000000001,6.140000000000001,48,0.1977,-0.1508,0.1977,0.1508,37.76181641414331,32.82946865289718
217,"Ya el joven fuerte que con muestra hermosa
y con doradas armas refulgente,
librar intenta la romana gente
de la profunda sima peligrosa;

abrevia la carrera presurosa,
que no sufre tardanza el impaciente
amor de gloria, y con alegre frente
se arroja en la caverna prodigiosa.

¡Dichoso tú! que contra infaustos hados
tantas vidas comprando con la muerte,
no recibió tu pensamiento engaño.

Yo, que en más hondo abismo de cuidados
me arrojé, ¿qué esperar podré en mi suerte,
si a nadie causó bien mi mortal daño?

",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3,3.0,1.0,1.0,2.0,2.0,2.0,2.0,5.3333552631578955,1.2812499999999998,5.50796052631579,1.8211184210526312,2.4546511627906975,0.9338995002317243,1.7866472868217051,0.825956523986409,1.8711351052048728,0.797282295390578,1.974031007751938,0.8534527049537692,1.513095238095238,0.6432772601017681,4.006086956521739,1.7076136363636365,4.0062500000000005,1.5133333333333334,4.753333333333333,1.9470833333333335,7.65,3.9,8.337499999999999,2.01,3.7500000000000004,6.327499999999999,49,-0.0506,-0.2066,0.0506,0.2066,38.555723684210534,37.33348684210527
218,"Vierte alegre su copia en que atesora
bienes la primavera; da colores
al campo, y esperanza a los pastores
del premio de su fe la bella Floa:

pasa ligero el sol adonde mora
el Cancro abrasador, que en sus ardores
destruye campos y marchita flores,
y el orbe de su lustre descolora.

Llega el húmedo otoño, cuya puerta
Baco de dulces dones vestir quiere:
sigue el invierno y su rigor extrema.

¡Oh variedad común! ¡Mudanza cierta!
¿Quién habrá que en sus males no te espere?
¿Quién habrá que en sus bienes no te tema?

",1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,3.0,1.0,3.0,2.0,3.0,3.0,2.0,5.519632352941177,1.3305147058823528,4.9977205882352935,1.7163235294117647,2.495855855855856,1.0120835632015852,1.5390990990990991,0.6862661180564619,1.6042342342342344,0.739554294706236,1.5877927927927926,0.6841885489608214,1.3817666166916545,0.6371554272154887,4.267083333333334,1.6677941176470585,4.864,1.379,5.2305,1.864,7.1,3.36,8.337499999999999,2.31,3.7399999999999998,6.027499999999998,51,0.1573,-0.2359,0.1573,0.2359,35.690863886737425,39.41805940039899
219,"No los mármoles rotos que contemplo,
reliquias nobles de la gran Cartago,
ni de Numancia el miserable estrago,
ni los despojos del efesio templo:

no de Sagunto el fin, único ejemplo
de la lealtad y de su injusto pago
decrecen mi dolor, ni satisfago
con su memoria el mal que nunca templo.

Bien que prueba tal vez la fantasía,
mas en vano, aliviar su desventura
con el desastre de sucesos tales;

mas la razón advierte que confía
en remedio engañoso, si procura
con los ajenos consolar sus males.

",1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.953055555555555,1.227222222222222,5.234583333333333,1.612638888888889,2.1013466915191055,0.9266727505362011,1.8502749301025159,0.8786269039272488,1.9833322238494653,0.8695374866658762,1.770394532463498,0.8320029408027253,1.5472567049808428,0.8028059195519172,3.7249999999999996,1.608653846153846,3.635625,1.444375,4.6625,2.01375,7.35,2.9050000000000002,8.15,2.0,4.444999999999999,6.15,46,-0.0396,0.0111,0.0396,0.0111,35.50267149083447,33.59325720252963
220,"Este soberbio monte y levantada
cumbre, ciudad un tiempo, hoy sepultura
de la grandeza, cuya fama dura
contra la fuerza de la suerte airada.

Ejemplo cierto fue en la edad pasada,
y será fiel testigo a la futura,
del fin que ha de tener la más segura
pujanza, vanamente confiada.

Mas en tanta ruina nueva gloria
no os pudo fallecer, ¡oh celebrados
de la antigua Cartago ilustres muros!

Que mucho más creció vuestra memoria,
porque fuisteis del tiempo derribados,
que si permaneciérades seguros.

",1,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,2.0,1.0,1.0,1.0,2.0,2.0,2.0,5.487794117647059,1.340220588235294,5.172058823529412,1.7685294117647061,2.5298931623931624,1.0739586442404192,1.5737820512820515,0.7895173805407458,1.748183760683761,0.8242835917161114,1.7396153846153846,0.9207115651557023,1.3599206349206352,0.6506630301932915,4.099305555555556,1.5520588235294115,2.8608333333333333,1.5908333333333335,4.804166666666666,2.0083333333333333,6.92,3.03,8.025,1.56,3.89,6.465,46,-0.1696,-0.1058,0.1696,0.1058,35.078609633311125,37.220030585336126
221,"El triste fin, la suerte infortunada,
-ajeno premio de la fe constante-
del uno y otro miserable amante,
a quien perdió una noche y una espada.

Encierra en sobre oscura está labrada
piedra, tú, peregrino caminante,
repara el grave caso, y con semblante
pío suspende el curso a tu jornada.

Que darás tiernas lágrimas no dudo
a las cenizas, donde aun dura ardiente
el fuego que causó desdicha tanta.

Debida compasión al mal que pudo
trocar color en la cercana fuente,
y el de su fruto en la silvestre planta.

",1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2,2.0,1.0,1.0,3.0,3.0,3.0,3.0,5.057987804878048,1.3890243902439023,5.227743902439025,1.7324390243902439,2.1357575757575757,0.9504259711191302,1.766647727272727,0.8612635215402246,1.9901893939393935,0.862948799722382,1.894469696969697,0.8349419329158081,1.4008666666666667,0.7432877959042861,4.0845652173913045,1.6343181818181818,4.023333333333333,1.4287500000000002,5.086666666666667,1.79625,7.65,2.285,7.91,2.0,5.365,5.91,50,-0.2074,0.0837,0.2074,0.0837,36.9657316372126,35.76537475988128
222,"De Alejandro al trasunto, muda historia
que animó en bronces artificiosa mano,
dos fijó sus columnas el tebano,
César mira, envidioso de su gloria.

Viendo que en corta edad larga victoria
ganó del orbe el macedón ufano,
de sus años lamenta el curso vano,
que aun no ha dado principio a su memoria.

«Tú, ilustre joven, dice, sólo viste
glorioso fin de tu alto pensamiento;
tú al mundo grande, a ti pequeño el mundo.

¿Quién a la excelsa cumbre que subiste
podrá llegar? Ni ¿cuál osado intento
presume a tu valor segundo?».

",1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.410833333333334,1.2533333333333334,5.271923076923078,1.6267307692307693,2.3989629629629627,1.086898405065368,1.4893888888888887,0.7300472710211221,1.5735000000000001,0.7675123734157863,1.5622592592592592,0.8049983887880273,1.5616235632183908,0.6922146116866319,4.193823529411765,1.618529411764706,4.1325,1.577,5.205,1.9785,6.75,3.97,7.5525,2.35,2.78,5.202500000000001,57,-0.1042,0.2015,0.1042,0.2015,39.802146386252375,40.85089582351082
223,"Con una lumbre en la mayor del día
corre la llena plaza atentamente,
Diógenes, mostrando entre la gente
buscaba alguna cosa que no vía.

Mas el confuso pueblo, que atendía,
la causa pide; y el varón prudente
«Hombre brusco», responde, y diligente
con nuevo ahínco vuelve a su porfía.

¡Qué maravilla que buscase a un hombre
el sabio entre aquel número perdido,
que imitaba las fieras las costumbres;

si en los que ahora tienen este nombre,
y en mejor tiempo, oh mal poco sentido,
lo hallarán apenas muchas lumbres!

",1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,3.0,1.0,1.0,1.0,4.0,4.0,4.0,5.331999999999999,1.2407499999999998,5.3185,1.59625,2.2644308943089433,1.0180255218499186,1.6270325203252032,0.7713750131087127,1.670487804878049,0.7566957125725019,1.6991239136529297,0.7757506146530683,1.5154661558109834,0.7995320604843995,3.9614285714285713,1.649642857142857,3.6641666666666666,1.4266666666666667,5.170833333333333,1.7908333333333333,7.7,3.68,7.7,2.0,4.02,5.7,48,-0.0029,-0.1189,0.0029,0.1189,36.84764888022029,36.941179623829
224,"Viví, y en dura piedra convertida,
labrada por la mano artificiosa
de Praxiteles, Niobe hermosa
vengo segunda vez a tener vida.

A todo me volvió restituía,
mas no al sentido, la arte poderosa;
que no lo tuve yo, cuando furiosa
los altos dioses ofendí atrevida.

¡Ay triste!, cuán en vano me consuelo,
si ardiente llanto espira el mármol frío,
sin que mi antigua pena el viento cure.

Pues ha querido el riguroso cielo,
para que sea eterno el dolor mío,
que faltándome el alma, el llanto dure.

",1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,4.0,1.0,2.0,2.0,3.0,2.0,2.0,5.198684210526316,1.3397368421052631,5.533421052631579,1.6684210526315788,2.254227642276423,1.0331991610756364,1.7102439024390246,0.8950597044710868,1.9708130081300814,0.9283348645420214,1.8173373983739838,0.9189653132835134,1.4354545454545453,0.8208172635067759,4.163235294117648,1.5786666666666667,3.938125,1.5943749999999999,4.945,1.8131249999999999,7.8,3.45,8.15,2.0,4.35,6.15,48,-0.1336,-0.1382,0.1336,0.1382,38.336665611316604,36.0175407405507
225,"Aquel fuerte varón de tantos años
vio contra sí constante la fortuna;
el que supo sagaz de la importuna
Circe vender los mágicos engaños.

El que en nuevas regiones y en extraños
mares, temer no supo vez alguna;
el que, bajando a la infernal laguna,
libre volvió de los eternos daños.

Los ojos cubre y cierra los oídos
de las sirenas a la vista y canto.
Y se manda ligar a un mástil duro.

Y negando al objeto los sentidos,
la engañosa belleza y fuerte encanto
huyendo vence, y corta el mal seguro.

",1,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,2.0,1.0,1.0,1.0,1.0,2.0,2.0,5.323690476190476,1.3236904761904764,5.438988095238095,1.6111309523809525,2.3366385841170323,0.9503725524198099,1.6218403866248694,0.7266010428881787,1.7474722906403939,0.8064023194718452,1.771801201671891,0.8551946927246535,1.546248693834901,0.778583388217614,4.055714285714286,1.628125,4.087857142857143,1.6839285714285714,4.907142857142857,1.9010714285714285,7.3,3.2199999999999998,7.8375,2.01,4.08,5.827500000000001,49,-0.173,-0.1648,0.173,0.1648,38.072916666666664,37.26583333333334
226,"¿A quién me quejaré de aquel engaño,
árboles mudos en mi triste duelo?
¡Sordo mar! ¡Tierra extraña! ¡Nuevo cielo!
¡Fingido amor! ¡Costoso desengaño!

«Huye el pérfido autor de tanto daño,
y quedo sola en peregrino suelo,
do no espero a mis lágrimas consuelo;
que no permite alivio mal tamaño.

Dioses, si entre vosotros hizo alguno
de un desamor ingrato amarga prueba,
vengadme, os ruego, del traidor Teseo».

Tal se queja Ariadna en importuno
lamento al cielo; y entretanto lleva
el mar su llanto, el viento su deseo.

",1,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.416686046511629,1.301279069767442,5.553546511627907,1.7013953488372093,1.9643333333333333,0.7986318776036911,1.9959629629629623,0.922708336185228,2.253232804232804,0.9571295483843849,1.8852037037037035,0.9191471698872985,1.6032252873563217,0.8156712348269347,4.274,1.6605208333333332,3.7125000000000004,1.628125,5.105625,1.9118749999999998,7.68,2.9050000000000002,8.275,1.685,4.7749999999999995,6.59,55,0.0903,0.0208,0.0903,0.0208,41.18620323755028,32.755020376116065
227,"Con prodigioso ejemplo de osadía
un hombre miró en la romana puente,
resistir solo de la etrusca gente
el grueso campo que pasar quería.

Ni la enemiga furia le desvía,
ni de la vida el cierto fin presente;
con su valor dejar no le consiente
la temeraria empresa en que insistía.

Oigo del roto puente el son fragoso,
cuando al Tigre el varón se precipita
armado, y sale de él con nueva gloria.

Y al mismo punto escucho del gozoso
pueblo las voces, que aclamando grita:
«Viva Horacio; de Horacia es la victoria».

",1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.5177564102564105,1.318397435897436,5.440897435897436,1.70724358974359,2.4978455284552843,1.0705148784868792,1.6472967479674798,0.7915176113763172,1.5601422764227644,0.7909194252933393,1.737845528455285,0.8567900358979561,1.3548382290336312,0.6454874152816644,4.08175,1.64275,4.150833333333334,1.5391666666666666,4.958749999999999,1.9437499999999999,7.8,3.68,8.015,2.57,4.119999999999999,5.445,49,0.2861,0.0848,0.2861,0.0848,38.086282051282055,38.62429487179487
